경기도 가평군 가평읍,5,1,9,192,5,1,0,3,0,1,0,0,5,1,1,5,0,0,8
경기도 부천시 소사본동,3,13,16,0,14,0,0,5,1,1,2,0,8,1,2,5,0,0,8
경기도 부천시 송내1동,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
경기도 부천시 송내2동,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
경기도 부천시 송내동,4,3,13,0,13,0,0,3,0,3,1,0,7,1,3,8,0,2,9
경기도 부천시 심곡2동,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
경기도 부천시 심곡3동,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
경기도 부천시 심곡동,3,8,23,0,27,0,0,2,1,0,2,0,8,0,0,6,0,1,13
경기도 부천시 심곡본1동,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
경기도 부천시 심곡본동,2,13,33,0,8,0,0,2,0,2,1,0,11,1,0,6,0,0,15
경기도 부천시 약대동,0,1,1,0,0,0,0,2,1,0,0,0,1,0,0,1,0,0,2
경기도 부천시 여월동,1,2,4,0,3,0,0,2,0,0,0,0,1,0,2,1,0,0,1
경기도 부천시 역고동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
경기도 부천시 역곡동,2,8,25,0,4,0,0,3,0,1,1,0,11,0,1,10,0,2,10
경기도 부천시 오정동,0,6,10,0,6,0,0,3,0,1,0,1,5,0,1,7,0,1,5
경기도 부천시 옥길동,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3
경기도 부천시 원미1동,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
경기도 부천시 원미2동,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 부천시 원미동,2,6,15,0,9,0,0,2,0,0,1,0,11,1,1,7,0,0,7
경기도 부천시 원종1동,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1
경기도 부천시 원종2동,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
경기도 부천시 원종동,5,15,36,0,10,0,0,3,0,1,3,0,12,0,0,3,0,0,15
경기도 부천시 작동,0,1,2,0,3,1,0,1,0,0,0,0,1,0,0,0,0,0,2
경기도 부천시 중1동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1
경기도 부천시 중2동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
경기도 부천시 중3동,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
경기도 부천시 중4동,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
경기도 부천시 중동,20,26,110,0,26,0,0,14,1,8,3,0,44,3,8,15,0,3,58
경기도 부천시 춘의동,0,2,2,0,4,0,0,0,0,0,1,0,1,0,0,3,0,0,2
경기도 부천시소사구 괴안동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0
경기도 부천시소사구 범박동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
경기도 부천시소사구 소사본동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0
경기도 부천시소사구 송내동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
경기도 부천시소사구 심곡본동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0
경기도 부천시오정구 고강동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
경기도 부천시오정구 내동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
경기도 부천시오정구 여월동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
경기도 부천시오정구 원종동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0
경기도 부천시오정구 작동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0
경기도 부천시원미구 도당동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
경기도 부천시원미구 상동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0
경기도 부천시원미구 소사동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
경기도 부천시원미구 심곡동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0
경기도 부천시원미구 역곡동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
경기도 부천시원미구 원미동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
경기도 부천시원미구 중동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0
경기도 부천시원미구 춘의동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
경기도 성남시 ,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 성남시 경기도,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 성남시 고등동,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 성남시 구미1동,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 성남시 구미동,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 성남시 궁내동,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 성남시 금광1동,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 성남시 금광2동,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 성남시 금토동,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 성남시 단대동,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 성남시 도촌동,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 성남시 백현동,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 성남시 복정동,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 성남시 분당구 서현동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
경기도 성남시 분당동,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 성남시 산성동,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 성남시 삼평동,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 성남시 상대원1동,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 성남시 상대원2동,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 성남시 상대원3동,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 성남시 서현1동,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 성남시 서현2동,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 성남시 성남동,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 성남시 수내1동,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 성남시 수내2동,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 성남시 수내3동,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 성남시 수진1동,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 성남시 수진2동,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 성남시 시흥동,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 성남시 신흥1동,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 성남시 신흥2동,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 성남시 신흥3동,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 성남시 야탑1동,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 성남시 야탑2동,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 성남시 야탑3동,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 성남시 여수동,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 성남시 운중동,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 성남시 은행1동,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 성남시 은행2동,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 성남시 이매1동,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 성남시 이매2동,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 성남시 정자1동,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 성남시 정자동,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 성남시 중앙동,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 성남시 태평1동,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 성남시 태평2동,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 성남시 태평3동,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 성남시 태평4동,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 성남시 판교동,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 성남시 하대원동,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 성남시분당구 ,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 성남시분당구 경기도,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 성남시분당구 구미1동,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 성남시분당구 구미동,5,1,45,74,7,0,0,4,1,1,1,0,22,2,2,4,15,1,22
경기도 성남시분당구 궁내동,0,0,0,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 성남시분당구 금곡동,5,6,40,0,2,0,0,1,0,1,0,0,24,0,1,0,4,1,16
경기도 성남시분당구 대장동,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 성남시분당구 동원동,0,0,0,12,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
경기도 성남시분당구 백현동,4,0,9,96,4,0,0,2,0,2,0,0,3,1,2,4,0,0,4
경기도 성남시분당구 분당동,1,2,2,122,2,0,0,2,0,1,0,0,0,0,1,3,0,0,4
경기도 성남시분당구 삼평동,3,5,36,83,5,0,0,2,0,1,1,0,19,0,1,4,0,0,25
경기도 성남시분당구 서현1동,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 성남시분당구 서현2동,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 성남시분당구 서현동,10,9,89,7,4,0,0,4,1,3,3,1,38,0,2,7,12,0,51
경기도 성남시분당구 석운동,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
경기도 성남시분당구 수내1동,0,0,2,28,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
경기도 성남시분당구 수내2동,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도 성남시분당구 수내3동,0,0,0,36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
경기도 성남시분당구 수내동,5,5,39,0,9,0,0,3,0,2,1,2,19,0,3,9,0,0,31
경기도 성남시분당구 야탑1동,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 성남시분당구 야탑2동,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 성남시분당구 야탑3동,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 성남시분당구 야탑동,6,8,52,0,6,1,0,5,1,4,2,0,26,1,2,6,8,1,33
경기도 성남시분당구 운중동,4,2,7,166,4,0,0,2,0,1,0,0,6,1,1,1,0,0,7
경기도 성남시분당구 율동,0,0,1,8,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0
경기도 성남시분당구 이매1동,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 성남시분당구 이매2동,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 성남시분당구 이매동,4,3,10,0,8,0,0,3,0,3,0,0,11,0,3,0,9,0,10
경기도 성남시분당구 정자1동,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 성남시분당구 정자2동,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 성남시분당구 정자3동,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 성남시분당구 정자동,16,12,61,35,12,0,0,7,0,4,2,1,30,1,4,6,0,0,37
경기도 성남시분당구 판교동,4,2,9,155,0,0,0,2,0,1,0,0,3,1,2,3,0,0,6
경기도 성남시수정구 고등동,0,0,0,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
경기도 성남시수정구 금토동,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 성남시수정구 논골로,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
경기도 성남시수정구 단대동,1,1,4,54,0,0,0,1,0,1,0,0,2,0,3,7,6,1,3
경기도 성남시수정구 복정동,2,1,3,88,2,0,0,1,0,2,0,0,1,0,1,17,0,0,2
경기도 성남시수정구 사송동,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 성남시수정구 산성동,0,3,6,48,1,0,0,1,0,0,0,0,1,1,3,13,12,0,4
경기도 성남시수정구 상적동,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0
경기도 성남시수정구 수정구,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 성남시수정구 수진1동,0,0,14,55,0,0,0,0,0,0,0,0,4,0,0,8,0,0,4
경기도 성남시수정구 수진2동,0,0,6,67,0,0,0,0,0,0,0,0,2,0,0,6,0,0,3
경기도 성남시수정구 수진동,1,4,10,0,0,0,0,2,1,1,0,0,8,0,2,8,67,2,6
경기도 성남시수정구 시흥동,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
경기도 성남시수정구 신촌동,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 성남시수정구 신흥,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
경기도 성남시수정구 신흥1동,0,0,11,34,0,0,0,0,0,0,0,0,1,0,0,6,0,0,9
경기도 성남시수정구 신흥2동,0,0,8,43,0,0,0,0,0,0,0,0,1,0,0,6,0,0,4
경기도 성남시수정구 신흥3동,0,0,17,28,0,0,0,0,0,0,0,0,2,0,0,3,0,0,9
경기도 성남시수정구 신흥동,4,6,15,0,1,0,0,2,0,0,1,1,4,1,1,10,41,2,9
경기도 성남시수정구 심곡동,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
경기도 성남시수정구 양지동,0,1,2,47,1,0,0,1,0,0,0,0,4,0,0,8,21,0,5
경기도 성남시수정구 오야동,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 성남시수정구 창곡동,6,5,35,0,3,0,0,0,0,0,0,3,15,0,0,0,0,0,13
경기도 성남시수정구 탄리로,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
경기도 성남시수정구 태평1동,0,0,1,46,0,0,0,0,0,0,1,0,3,0,0,11,0,0,6
경기도 성남시수정구 태평2동,0,0,10,57,0,0,0,0,0,0,0,0,1,0,0,24,0,0,5
경기도 성남시수정구 태평3동,0,0,13,73,0,0,0,0,0,0,0,0,5,0,0,10,0,0,5
경기도 성남시수정구 태평4동,0,0,2,78,0,0,0,0,0,0,0,0,1,0,0,17,0,0,2
경기도 성남시수정구 태평동,4,7,14,0,2,0,0,5,0,0,2,1,8,0,1,14,133,0,4
경기도 성남시수정구신흥2동,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 성남시중원구 갈현동,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 성남시중원구 금광1동,0,0,4,73,0,0,0,0,0,0,0,0,1,0,0,7,0,0,2
경기도 성남시중원구 금광2동,0,0,5,75,0,0,0,0,1,0,0,0,2,0,0,24,0,0,3
경기도 성남시중원구 금광동,4,8,13,0,6,0,0,4,0,1,1,1,8,1,4,15,18,0,10
경기도 성남시중원구 도촌동,1,0,4,39,0,0,0,1,0,0,0,0,2,0,1,1,0,0,3
경기도 성남시중원구 도촌북로,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
경기도 성남시중원구 상대원1동,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4
경기도 성남시중원구 상대원2동,0,0,6,61,0,0,0,0,0,0,0,0,1,0,0,8,0,0,5
경기도 성남시중원구 상대원3동,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,11,0,0,3
경기도 성남시중원구 상대원동,4,7,15,0,20,1,1,4,0,0,0,0,8,0,0,13,34,0,8
경기도 성남시중원구 성남동,2,4,30,81,6,0,0,1,0,5,1,0,12,1,3,23,36,2,18
경기도 성남시중원구 여수동,1,0,2,33,0,0,0,1,0,0,0,0,2,0,0,1,0,0,3
경기도 성남시중원구 은행1동,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
경기도 성남시중원구 은행2동,0,0,3,69,0,0,0,0,0,0,0,0,3,0,0,7,0,0,2
경기도 성남시중원구 은행동,1,3,15,0,4,0,0,3,0,0,0,0,4,0,1,22,25,0,4
경기도 성남시중원구 중동,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,3,20,0,5
경기도 성남시중원구 중앙동,2,4,13,51,5,0,0,1,0,0,0,0,5,0,0,10,5,0,4
경기도 성남시중원구 하대원동,2,2,2,68,3,0,0,2,0,1,0,0,4,0,1,4,18,0,0
경기도 수원시권선구 경기도,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 수원시권선구 고색동,1,3,3,72,3,0,0,2,0,1,3,0,3,1,1,0,8,0,6
경기도 수원시권선구 곡반정동,2,1,2,94,8,0,0,1,0,0,0,0,3,0,1,1,0,0,4
경기도 수원시권선구 구운동,2,4,4,70,9,0,0,2,0,0,0,2,4,0,1,0,6,0,3
경기도 수원시권선구 권선1동,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 수원시권선구 권선2동,0,0,1,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
경기도 수원시권선구 권선동,7,17,50,157,18,0,0,9,0,2,5,0,16,2,3,4,48,0,33
경기도 수원시권선구 금곡동,2,4,19,0,3,0,0,5,0,0,2,1,9,0,2,0,4,0,13
경기도 수원시권선구 당수동,0,0,2,36,1,0,0,1,0,1,0,0,1,0,0,0,0,0,2
경기도 수원시권선구 대황교동,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
경기도 수원시권선구 서둔동,1,3,6,123,1,0,0,2,0,0,0,0,1,0,1,0,4,0,2
경기도 수원시권선구 세류1동,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 수원시권선구 세류2동,0,0,7,13,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
경기도 수원시권선구 세류3동,0,0,3,14,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1
경기도 수원시권선구 세류동,2,8,10,328,17,0,0,3,0,0,0,0,10,1,2,3,23,1,9
경기도 수원시권선구 오목천동,0,3,6,54,4,0,0,2,0,1,0,1,3,0,1,1,0,0,5
경기도 수원시권선구 입북동,0,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
경기도 수원시권선구 장지동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
경기도 수원시권선구 탑동,3,2,13,76,7,0,0,2,0,1,0,0,6,1,0,0,18,0,7
경기도 수원시권선구 평동,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 수원시권선구 평리동,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 수원시권선구 호매실동,1,5,6,121,4,0,0,3,0,1,0,0,2,1,2,0,0,0,6
경기도 수원시영통구 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
경기도 수원시영통구 광교동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도 수원시영통구 망포동,3,2,18,92,1,0,0,3,0,1,1,0,11,1,2,0,0,0,16
경기도 수원시영통구 매탄1동,0,0,3,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
경기도 수원시영통구 매탄2동,0,0,2,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 수원시영통구 매탄3동,0,0,2,17,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5
경기도 수원시영통구 매탄4동,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 수원시영통구 매탄동,5,12,32,268,4,0,0,8,0,3,2,0,20,1,6,8,75,2,30
경기도 수원시영통구 신동,1,1,1,4,3,0,0,0,0,0,0,0,1,0,1,0,0,0,1
경기도 수원시영통구 영통1동,0,0,5,9,0,0,0,0,0,0,1,0,4,0,0,0,0,0,3
경기도 수원시영통구 영통2동,0,0,7,17,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2
경기도 수원시영통구 영통동,9,18,33,110,13,0,0,8,0,4,3,0,30,2,5,5,4,2,37
경기도 수원시영통구 원천동,2,3,9,133,2,0,0,4,1,1,2,0,3,0,2,1,11,0,12
경기도 수원시영통구 이의동,9,7,21,204,5,0,0,3,0,2,0,0,8,2,3,6,0,0,18
경기도 수원시영통구 청명남로,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
경기도 수원시영통구 하동,1,1,1,126,1,0,0,1,0,1,0,0,2,0,1,3,0,0,3
경기도 수원시장안구 상광교동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
경기도 수원시장안구 송죽동,0,6,4,209,2,0,0,2,0,1,2,0,6,1,1,1,29,1,6
경기도 수원시장안구 연무동,2,3,5,159,3,0,0,1,0,0,1,0,6,0,1,0,12,0,5
경기도 수원시장안구 영화동,6,2,11,144,4,0,0,0,0,1,0,0,7,0,1,2,57,0,12
경기도 수원시장안구 율전동,2,2,9,139,5,0,0,2,0,0,0,0,7,0,1,2,8,1,12
경기도 수원시장안구 이목동,0,0,0,25,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0
경기도 수원시장안구 정자1동,0,0,1,21,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5
경기도 수원시장안구 정자2동,0,0,3,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4
경기도 수원시장안구 정자3동,0,0,4,9,0,0,0,0,0,0,1,0,4,0,0,0,0,0,4
경기도 수원시장안구 정자동,6,10,20,227,7,0,0,7,1,4,1,0,6,1,2,1,45,1,11
경기도 수원시장안구 조원1동,0,0,1,16,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
경기도 수원시장안구 조원2동,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 수원시장안구 조원동,4,9,19,114,2,0,0,5,0,2,0,0,9,2,3,0,37,0,13
경기도 수원시장안구 천천동,4,3,16,113,3,0,0,3,0,3,0,0,12,1,2,0,5,0,13
경기도 수원시장안구 파장동,0,4,6,157,3,0,0,2,0,0,0,0,9,0,1,0,15,0,5
경기도 수원시장안구 하광교동,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
경기도 수원시팔달구 ,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 수원시팔달구 고등동,1,0,2,133,1,0,0,1,0,2,0,0,0,0,0,0,4,0,0
경기도 수원시팔달구 교동,0,2,1,57,0,0,0,0,0,0,1,0,1,1,0,1,31,1,1
경기도 수원시팔달구 구천동,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도 수원시팔달구 남수동,0,0,0,39,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0
경기도 수원시팔달구 남창동,0,0,0,33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
경기도 수원시팔달구 매교동,1,0,0,96,0,0,0,0,0,1,0,0,1,0,1,1,9,0,1
경기도 수원시팔달구 매산로,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 수원시팔달구 매산로1가,0,2,17,22,2,0,0,0,0,0,0,0,6,0,0,0,44,1,5
경기도 수원시팔달구 매산로2가,0,1,3,32,0,0,0,0,0,0,0,0,3,0,0,0,0,1,3
경기도 수원시팔달구 매산로3가,2,0,3,110,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
경기도 수원시팔달구 매향동,0,0,0,39,0,0,0,1,0,3,0,0,0,0,2,2,0,0,0
경기도 수원시팔달구 북수동,0,1,4,41,0,0,0,0,0,0,0,0,1,1,0,0,7,0,0
경기도 수원시팔달구 신풍동,0,0,1,35,0,0,0,1,0,0,0,0,1,1,0,1,6,0,1
